movie_pic,score,movie_name,score_num,ranking
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2359449616.jpg,8.2,战略大作战,2309,128
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199983224.jpg,8.2,红河,1497,129
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2196201162.jpg,8.2,疤面人,1310,130
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1188042816.jpg,8.1,变形金刚,243538,131
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1716297390.jpg,8.1,霍比特人1：意外之旅,226234,132
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2455261804.jpg,8.1,银河护卫队2,202736,133
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1076822803.jpg,8.1,加勒比海盗2：聚魂棺,199960,134
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p820453760.jpg,8.1,杀死比尔,195237,135
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p956878707.jpg,8.1,X战警：第一战,185673,136
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1411605098.jpg,8.1,国产凌凌漆,162378,137
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1031075041.jpg,8.1,铁甲钢拳,161123,138
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453894815.jpg,8.1,罗拉快跑,152752,139
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2293405567.jpg,8.1,师父,148628,140
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1187020899.jpg,8.1,孤胆特工,119351,141
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1185211399.jpg,8.1,空中监狱,113099,142
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2408831888.jpg,8.1,真实的谎言,98584,143
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1663601927.jpg,8.1,守望者,72465,144
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1209268712.jpg,8.1,国家公敌,71902,145
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159524495.jpg,8.1,英雄本色2,55428,146
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1617429340.jpg,8.1,虎胆龙威,47082,147
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2485300934.jpg,8.1,第一滴血,44674,148
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1673558925.jpg,8.1,怒火救援,41314,149
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2347371309.jpg,8.1,监狱风云,41191,150
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1769720671.jpg,8.1,西北偏北,39145,151
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1703183716.jpg,8.1,夺宝奇兵3,34428,152
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p921876170.jpg,8.1,处刑人,33298,153
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1934400144.jpg,8.1,枪王,32986,154
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1596877271.jpg,8.1,野战排,24799,155
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p887123150.jpg,8.1,爱国者,23354,156
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1329107141.jpg,8.1,喋血街头,20742,157
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503877850.jpg,8.1,双旗镇刀客,16922,158
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p575424244.jpg,8.1,爱的曝光,15929,159
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2179017609.jpg,8.1,小倩,13671,160
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p581902469.jpg,8.1,龙争虎斗,11416,161
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1560626387.jpg,8.1,虎！虎！虎！,10527,162
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1219965886.jpg,8.1,遥远的桥,3680,163
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1809882654.jpg,8.1,变形金刚大电影,3374,164
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263188547.jpg,8.1,山中传奇,3294,165
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456704814.jpg,8.1,大饭店,2709,166
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492869205.jpg,8.1,跳跃大搜查线：湾岸署史上最恶的3日间,2408,167
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1303858359.jpg,8.1,血染雪山堡,1786,168
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2161821786.jpg,8.1,忠烈图,1501,169
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363491623.jpg,8.1,太秦灯光下,1208,170
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2380677316.jpg,8.0,湄公河行动,359186,171
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1524904031.jpg,8.0,复仇者联盟,322954,172
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2219011938.jpg,8.0,功夫,280660,173
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p877183898.jpg,8.0,功夫熊猫2,267797,174
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2198455702.jpg,8.0,银河护卫队,248561,175
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1281402537.jpg,8.0,猩球崛起,245522,176
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2185073849.jpg,8.0,明日边缘,244821,177
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209602029.jpg,8.0,后天,211788,178
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1076818175.jpg,8.0,加勒比海盗3：世界的尽头,187106,179
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2327947377.jpg,8.0,树大招风,117667,180
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2265025290.jpg,8.0,暗杀,110534,181
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1542714672.jpg,8.0,暴力街区,76198,182
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1640827366.jpg,8.0,天生杀人狂,75960,183
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2257174963.jpg,8.0,秘密特工,75597,184
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1530913993.jpg,8.0,勇敢者的游戏,75287,185
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p798529167.jpg,8.0,生死时速,72466,186
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2308392633.jpg,8.0,星球大战前传1：幽灵的威胁,62281,187
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480880157.jpg,8.0,未知死亡,55015,188
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2417949761.jpg,8.0,乐高蝙蝠侠大电影,34201,189
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2170861821.jpg,8.0,孤独的幸存者,30723,190
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2212204532.jpg,8.0,天若有情,29058,191
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p764956816.jpg,8.0,座头市,25644,192
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1622684528.jpg,8.0,囚室211,25353,193
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p805294540.jpg,8.0,亡命天涯,21440,194
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2202613921.jpg,8.0,魁拔Ⅲ战神崛起,19754,195
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2165557623.jpg,8.0,刀,18449,196
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p671387714.jpg,8.0,实尾岛,17889,197
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2257978711.jpg,8.0,飞天小女警 剧场版,16676,198
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2162824852.jpg,8.0,蝙蝠侠：黑暗骑士归来(上),13711,199
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1210003878.jpg,8.0,少年菀得,10638,200
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910917224.jpg,8.0,佐罗,10413,201
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2254482511.jpg,8.0,龙门客栈,6285,202
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1011861089.jpg,8.0,新独臂刀,5021,203
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2201840832.jpg,8.0,野鹅敢死队,4985,204
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2368827266.jpg,8.0,蝙蝠侠：元年,4422,205
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1466805847.jpg,8.0,天劫余生,3715,206
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p915459840.jpg,8.0,痛击,3453,207
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2304362262.jpg,8.0,侠僧探案传奇之大夜叉,2680,208
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2252927602.jpg,8.0,笑破铁幕,2655,209
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2495086743.jpg,8.0,血洗鳄鱼仇,1684,210
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2352116293.jpg,8.0,达摩祖师,1646,211
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1597238857.jpg,7.9,功夫熊猫,298415,212
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2174824694.jpg,7.9,美国队长2,217563,213
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1507810991.jpg,7.9,卧虎藏龙,176653,214
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p767619568.jpg,7.9,疯狂的赛车,174364,215
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453512941.jpg,7.9,黑衣人,156813,216
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1907669506.jpg,7.9,星际迷航2：暗黑无界,150273,217
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p691069814.jpg,7.9,我，机器人,141048,218
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453518655.jpg,7.9,独立日,138410,219
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2167017148.jpg,7.9,超人总动员,129800,220
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1660124103.jpg,7.9,碟中谍,128094,221
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2217639745.jpg,7.9,第五元素,127628,222
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1973370351.jpg,7.9,十一罗汉,104725,223
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p455376387.jpg,7.9,星际迷航,99083,224
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p511430453.jpg,7.9,终结者,96843,225
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2204664707.jpg,7.9,黄飞鸿,61760,226
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2184040673.jpg,7.9,异形2,61350,227
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p657278407.jpg,7.9,危情三日,60013,228
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2151061551.jpg,7.9,狗咬狗,41962,229
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457784081.jpg,7.9,少林寺,36155,230
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p912245002.jpg,7.9,精英部队,27544,231
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p443323143.jpg,7.9,决战犹马镇,24058,232
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p734370021.jpg,7.9,猎杀U-571,23249,233
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1388203054.jpg,7.9,僵尸先生,19458,234
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1710215706.jpg,7.9,警戒结束,18573,235
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2201837965.jpg,7.9,斯巴达克斯,6263,236
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1273032312.jpg,7.9,红潮风暴,5731,237
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199773386.jpg,7.9,洛奇3,5237,238
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1899171406.jpg,7.9,势不两立,4111,239
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2342476299.jpg,7.9,省港旗兵4：地下通道,2720,240
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1130311632.jpg,7.9,飞出个未来大电影3：班德的游戏,2530,241
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1682312518.jpg,7.9,跳跃大搜查线最终篇：新的希望,2154,242
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1561041058.jpg,7.9,天与地,2097,243
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1664377900.jpg,7.9,报仇,1807,244
