movie_pic,score,movie_name,score_num,ranking
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910924055.jpg,8.7,爱在日落黄昏时,199964,106
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg,8.8,侧耳倾听,169128,107
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,8.7,消失的爱人,357010,108
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1157334208.jpg,8.7,萤火虫之墓,204605,109
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1305562621.jpg,8.8,超脱,173434,110
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p450042258.jpg,8.7,驯龙高手,285587,111
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg,8.6,倩女幽魂,250983,112
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg,8.7,恐怖直播,220196,113
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p672363704.jpg,8.9,红辣椒,134224,114
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p751835224.jpg,8.7,菊次郎的夏天,182349,115
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p854757687.jpg,8.6,幸福终点站,225794,116
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p647099823.jpg,9.2,七武士,77526,117
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p497010372.jpg,9,海洋,99304,118
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456666151.jpg,8.6,岁月神偷,308168,119
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg,8.5,神偷奶爸,375905,120
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg,8.7,借东西的小人阿莉埃蒂,216673,121
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2163771304.jpg,8.7,电锯惊魂,199188,122
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,8.7,谍影重重3,180842,123
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480225538.jpg,8.6,杀人回忆,210337,124
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470476887.jpg,8.5,贫民窟的百万富翁,396607,125
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg,8.5,真爱至上,308338,126
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p942376281.jpg,8.6,雨人,210237,127
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg,8.6,东邪西毒,249893,128
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1023654037.jpg,8.7,燃情岁月,149033,129
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg,8.5,记忆碎片,279564,130
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2221319641.jpg,8.9,小森林 夏秋篇,128699,131
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1043597424.jpg,8.5,喜剧之王,312070,132
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg,8.8,喜宴,139529,133
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2399597512.jpg,8.9,虎口脱险,107188,134
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1805127697.jpg,8.6,怪兽电力公司,239292,135
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg,8.7,疯狂原始人,369635,136
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p719282906.jpg,8.5,黑天鹅,416552,137
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2159368352.jpg,8.8,卢旺达饭店,119301,138
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg,8.6,英雄本色,160853,139
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513567548.jpg,8.5,猜火车,248464,140
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2079334286.jpg,8.6,穿越时空的少女,185247,141
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p483604864.jpg,8.5,恋恋笔记本,280651,142
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2351134499.jpg,8.8,魂断蓝桥,128980,143
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1612355875.jpg,8.9,雨中曲,92870,144
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452005185.jpg,8.4,傲慢与偏见,300109,145
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2169664351.jpg,8.7,教父3,129238,146
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792403691.jpg,9,完美的世界,79419,147
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2459107299.jpg,8.7,纵横四海,144075,148
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1283675359.jpg,8.8,玩具总动员3,190988,149
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1272904657.jpg,8.7,萤火之森,155600,150
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1816276065.jpg,8.7,7号房的礼物,173489,151
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg,8.6,哈利·波特与死亡圣器(下),271370,152
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg,8.5,花样年华,245533,153
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2496940327.jpg,8.6,海边的曼彻斯特,170415,154
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192834364.jpg,8.7,荒蛮故事,135202,155
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg,8.8,我是山姆,102538,156
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2457609817.jpg,8.8,二十二,85137,157
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792257137.jpg,8.6,人工智能,188698,158
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1344888983.jpg,8.7,浪潮,131513,159
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2215147728.jpg,8.9,小森林 冬春篇,110848,160
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p470006658.jpg,8.4,香水,274293,161
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910895719.jpg,8.4,冰川时代,268069,162
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1140984198.jpg,8.5,朗读者,276671,163
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg,8.6,时空恋旅人,196328,164
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1150103377.jpg,8.9,追随,81393,165
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1946455272.jpg,8.4,唐伯虎点秋香,319598,166
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2075132390.jpg,8.6,撞车,173245,167
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2275298525.jpg,8.6,心迷宫,158735,168
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2224568669.jpg,8.6,超能陆战队,363279,169
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1864872647.jpg,8.7,罗生门,123610,170
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1706428744.jpg,8.5,蝙蝠侠：黑暗骑士崛起,291935,171
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2189835254.jpg,8.7,一次别离,131110,172
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453719066.jpg,8.5,战争之王,173321,173
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2363208684.jpg,8.7,可可西里,127740,174
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p884936202.jpg,8.7,梦之安魂曲,110784,175
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1351050722.jpg,8.8,未麻的部屋,95308,176
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1973489335.jpg,8.8,地球上的星星,83250,177
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220776342.jpg,8.6,爆裂鼓手,234016,178
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455722535.jpg,8.7,碧海蓝天,107335,179
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p462470694.jpg,8.3,恐怖游轮,317413,180
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg,8.6,达拉斯买家俱乐部,165639,181
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p924558512.jpg,8.5,阿飞正传,178645,182
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p982896012.jpg,8.3,秒速5厘米,291205,183
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p848381236.jpg,8.7,牯岭街少年杀人事件,105183,184
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p667644866.jpg,8.5,谍影重重2,157193,185
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1597183981.jpg,8.5,谍影重重,189533,186
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p769608791.jpg,8.6,海盗电台,163894,187
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1959232369.jpg,8.5,被解救的姜戈,256030,188
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg,8.9,惊魂记,81508,189
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p456676352.jpg,8.4,魔女宅急便,191154,190
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2250287733.jpg,8.5,再次出发之纽约遇见你,164834,191
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910832390.jpg,9.2,东京物语,49656,192
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p767586451.jpg,8.7,绿里奇迹,104953,193
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p584021784.jpg,8.4,青蛇,216967,194
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p794583044.jpg,8.7,末路狂花,102997,195
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p636048104.jpg,8.5,勇闯夺命岛,140094,196
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2163636038.jpg,8.8,哪吒闹海,78427,197
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2238274168.jpg,9.1,迁徙的鸟,51303,198
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2297934945.jpg,9,忠犬八公物语,56416,199
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910909085.jpg,8.5,终结者2：审判日,138805,200
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p465687407.jpg,8.6,荒野生存,125210,201
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1244791866.jpg,8.6,卡萨布兰卡,122796,202
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p513303986.jpg,8.5,这个男人来自地球,176124,203
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p988260245.jpg,8.3,源代码,402420,204
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173855883.jpg,8.4,变脸,210915,205
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1421018669.jpg,8.5,新龙门客栈,179691,206
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg,8.5,黑客帝国3：矩阵革命,152465,207
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p532195562.jpg,8.6,燕尾蝶,106820,208
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2101693489.jpg,9.1,黄金三镖客,50421,209
